sep=; 
"barrio";"dir_url";"nombre";"precio";"precio_uf";"codigo";"fecha_publicacion";"dorm";"banos";"sup";"sup_total";"ambientes";"estacionamientos";"descripcion";"vende";"longitud";"latitud";"fecha_consulta";"venta_arriendo";"tipo_vivienda";"barrio_portal"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-535767325-parcela-en-venta-en-valdivia-_JM#position=1&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Pichihuape, Valdivia";2.79e+08;NA;NA;2020-07-07;4;3;220;5000;4;NA;"FLAMANTE Y MODERNA CASA EN MEDIO DE BOSQUE NATIVOSe vende moderna y amplia en medio de bosque nativo.Casa nueva de 220m2 en parcela de mas de 5.000 m2, a 15 km. De valdivia por ingreso norte (12 min.).La casa cuenta con las siguientes características:Primer Piso• Living comedor y cocina con concepto abierto.• Dormitorio 1 en suite con baño doble , walking Closet de 20 m2, totalmente amoblado.• Dormitorio 2: Matrimonial con closet e instalaciones de internet y TV• Baño completoSegundo Piso• Dormitorio 3: 2 camas de 1 1/2 , closet e instalaciones de TV e internet.• Sala de Estar, con instalaciones de TV e internet. (oficina o dormitorio).• Baño completo.• Balcón Otros Detalles• Decoración de paredes en madera nativa.• Todos los ventanales y puertas son de Termopanel en PVC.• Toda la iluminación es LED• Cuenta con instalaciones para videocamaras de vigilancia IP interna y externa.• La parcela tiene mas de 5000 m2, y 2/3 son de bosque nativo.• Tinaja de madera agua caliente para 6 personas, con terraza. • Amplia terraza y estacionamiento techado e iluminado.• Cerco perimetral nuevo, portón eléctrico.• Jardín y estacionamiento nuevos. ";"Nexxos";-73.1224163;-39.7334643;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/5712277-00-00-uda#position=2&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"00 00, Valdivia";2.5e+07;NA;"5712277";2020-07-10;NA;NA;NA;9800;NA;NA;"Parcela ubicada en alturas de Casablanca, salida sur Valdivia, a 25 km (19 km carretera-2 km asfalto-3 km camino ripio en óptimas condiciones).Factibilidad de agua y electricidad, cuenta con una cabaña pequeña, lugar tranquilo y bonita vista, con árboles nativos, a 100 mts de camino público.Transferible inmediatamente y con rolObs: los 9800 m2 se pueden vender en superficies menores.";"Propiedades Sur";-73.0537109;-39.9821129;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/5712274-00-00-uda#position=3&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"00 00, Valdivia";2.5e+07;NA;"5712274";2020-07-10;NA;NA;NA;8800;NA;NA;"Parcela ubicada en sector Casablanca, salida sur Valdivia, a 25 km (19km carretera- 2km asfalto-3km camino ripio óptimo).En alturas de Casablanca, factibilidad de agua y electricidad, terreno con lomaje suave, bonita vista y tranquilo, a 60 mts. de camino público.Papelería al día, transferible inmediatamente y con rol.";"Propiedades Sur";-73.0598907;-39.9776421;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-521692021-parcela-en-venta-en-valdivia-_JM#position=4&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Picarte A La Altura De Entrada Sur De Valdivia., Valdivia";175248432;6109.8;NA;2020-03-09;NA;4;NA;1038;NA;NA;"LINDA PARCELA EN VALDIVIA.CASA,BODEGAS Y CAMARA DE FRIO.Cuenta con construcción para varios propósitos tales como: elaboración de cerveza, producción, almacenaje, taller, etc. Mide 73,5 mtrs2, piso de cemento con canaletas para desagüe de líquidos que van a fosa séptica independiente de la casa, cámara de frío, sala para materias primas y una sala para bodegaje. Segunda bodega de 24.5mts2. Noria con estudio de agua de la Universidad Austral. Contactarse al994897688.CASA.Primer Piso:Amplio y luminoso living y comedor, ventanales de termopanel con salida a la terraza, piso flotante, dormitorio principal en suite con walk in closet, oficina con dos accesos, por fuera y por dentro de la casa. Cocina, comedor de diario y logia. Pisos de porcelanato en baños y cocina. Calefacción central por medio de caldera a pellet, piso con losa radiante.Segundo Piso:4 dormitorios con piso flotante, 2 baños con piso de porcelanato, sala de estar. Calefacción central por radiadores.Construida el año 2013.Contribuciones $32.800 al año; se pagan semestralmente. Contactar:Viviana Henríquez cel994897688 Correo:viviana.henriquez@prourbe.cl";"Prourbe";-73.1862688;-39.8646036;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-522793416-parcela-en-venta-en-valdivia-_JM#position=5&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Las Gaviota, Valdivia";6.4e+07;NA;NA;2020-03-27;4;1;150;575;4;NA;"SE VENDE CASA CON SITIO SECTOR LAS GAVIOTASSe vende acciones y derechos de casa con sitios en Las Gaviotas poste 55 frente a sename, cuenta con 4 dormitorios, 2 baños, living-comedor con piso de porcelanato con ventanales grandes, cocina amplia, con vigas a la vista, la casa le falta terminar piso de los dormitorios, piso del baño, pasillo cableado a la vista, forro interior y aislamiento. Patio trasero con pequeña construcción para cabaña o bodega, aislada, con cierre perimetral con pandereta de cemento, antejardin, consta con poste de luz a la salida del pasaje con su medidor, agua de pozo, Proceso de inscripción y rol propio.Total construido: 150mts2Total terreno 575mts2Frente: 24 mts 2 fondo: 25mts2Valor: $64.000.000.- pago al contado.";"Nexxos";-73.1794619;-39.879224;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/3681118-hermosa-casa-en-parcela-en-sector-las-gaviotas-uda#position=6&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Hermosa Casa En Parcela En Sector Las Gaviotas, Valdivia";2.5e+08;NA;"3681118";2018-10-07;4;3;350;5000;NA;NA;"Hermosa Casa en Parcela Sector Las Gaviotas emplazada en condominio cerrado a 500 metros de avenida principal, consta de hall de acceso, amplio living comedor con combustión lenta, cocina comedor con cocina a leña, gran sala de estar con combustión lenta, cuatro dormitorios dos en suite, baño de visita, mansarda, piscina, estacionamiento techado para cuatro vehículos, terraza, bodega, sistema de alarma y arboles ornamentales a 10 minutos del centro de la ciudad de Valdivia.Construido 350 mts2 aproximadamenteTerreno 5.000 mts2 aproximadamente";"Monte Río Propiedades";-73.195015;-39.8520355;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/4733691-moderna-casa-en-medio-de-bosque-nativo-uda#position=7&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Moderna Casa En Medio De Bosque Nativo, Valdivia";283676551;9890;"4733691";2019-04-13;3;4;220;5000;NA;NA;"Moderna casa y nueva de 220m2 en parcela de mas de 5000 m2, a 15 km. De valdivia por ingreso norte (12 min.). La casa cuenta con las siguientes características:1 habitacion en suite con baño doble privado, walkin Closet de 20 m2, totalmente amoblado., 2 habitaciones equipadas (con muebles e instalaciones de internet y TV). , 1 sala de juegos y TV. En segundo piso., 3 baños. (2 en primer piso y 1 en el segundo). Balcón en 2do. Piso. Cocina, sala de estar y comedor concepto abierto. Decoracion de paredes en madera nativa. Todos los ventanales y puetas son PVC Termopanel. Toda la iluminacion es LED Cuenta con instalaciones para camaras de vigilancia IP interna y externa. La parcela tiene mas de 5000 m2, y 2/3 son de bosque nativo. Tinaja de madera agua caliente para 6 personas, con terraza. Amplia terraza y estacionamiento techado e iluminado. Cerco perimetral nuevo, porton electrico.";"Wonenhaus Gestión Inmobiliaria";-73.1591949;-39.7473717;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/5410796-playa-calfuco-uda#position=8&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Playa Calfuco, Valdivia";229465360;8000;"5410796";2020-02-06;7;3;270;5000;NA;NA;"En venta hermosa parcela en sector costero de la cuidad de Valdivia, Calfuco, a 27 kilómetros de la ciudad con una superficie de 5.000 mts.2. El predio cuenta con una hermosa casa estilo rústico, con detalles que destacan la vista panorámica de la propiedad, la cual posee 270 mts2 en tres pisos.Primer piso: Lugar destinado a bodega, lavadero, leñera y estacionamiento para 2 vehículos.Segundo piso: Entrada principal, 4 dormitorios, un baño y amplio living con bar.Tercer piso: Tres dormitorios, un baño, cocina abierta y comedor. Todo el piso con vista al mar.Esta propiedad se encuentra emplazada dentro de condominio, con acceso restringido y pago de gastos comunes.Construcción: maderaRevestimiento piso: maderaOtros accesos controlados";"Eduardo Schild Y Cía.";-73.3949426;-39.8625347;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/3738200-hermosa-casa-en-parcela-a-minutos-de-valdivia-uda#position=9&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Hermosa Casa En Parcela A Minutos De Valdivia, Valdivia";156237227;5447;"3738200";2018-10-07;4;2;144;20000;NA;NA;"Hermosa parcela en sector Runca ruta 5 a media hora de la Ciudad de Valdivia, posee excelente casa de un nivel consta de amplio living comedor muy iluminado, cuatro dormitorios, dos baños uno en suite, lavandería, cocina comedor con cocina a leña, toda la propiedad está con piso flotante, gran bodega, leñera, pequeña casa de cuidador, calefacción combustión lenta, lo bordea un estero y mucha vegetación, ideal para llevar una vida familiar confortable y tranquila. Posee una localización estratégica la cual permite acceder de manera rápida y eficiente a cualquier ciudad o balneario del sur de Chile, como Pucón, Bahia Coique, Puerto Varas, Panguipulli, etc por ruta totalmente pavimentada hasta la parcela misma.Construidos: 144 mt2 aproximadamenteTerreno aproximadamente: 2 Hectáreas";"Monte Río Propiedades";-73.2133408;-39.8242874;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/4673447-linda-parcela-valdivia-sector-de-colmenar-uda#position=10&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Linda Parcela Valdivia, Sector De Colmenar, Valdivia";1.5e+08;NA;"4673447";2019-03-20;NA;NA;NA;10000;NA;NA;"Se vende linda Parcela en Valdivia, en sector Colmenar, ubicada en la salida sur de Valdivia, a solo 500 mts de ruta principal.Cuenta con luz.Terreno: 10.000 m2 aproximadamente";"Monte Río Propiedades";-73.1707687;-39.8602715;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-522793704-parcela-en-venta-en-valdivia-_JM#position=11&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Cayumapu Condominio Los Robles, Valdivia";3.7e+07;NA;NA;2020-03-27;NA;NA;NA;5000;NA;NA;"TERRENOS 5000 MTS2 CONDOMINIO LOS ROBLES CAYUMAPUVENDEMOS Parcelas, 3 Lotes de 5000 metros cada uno, muy buena ubicación, tan solo 19 km de Valdivia, sur de Chile y 7 minutos de aeropuerto Pichoy, están ubicadas en sector Cayumapu, lugar exclusivo tipo condominio servidumbres interiores, a solo metros de carretera, lindo sector con bosques nativos, se aceptan ofertas por dos lotes, lugar maravilloso en la mejor ubicación.Valor Terrenos Desde $37.000.000 + 3% Asesoría Inmobiliaria.";"Nexxos";-73.1069823;-39.7215623;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/4351339-parcelas-de-quitacalzon-uda#position=12&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Parcelas De Quitacalzon, Valdivia";62816142;2190;"4351339";2018-10-12;NA;NA;NA;5150;NA;NA;"Ubicadas en sector Quitacalzón. Lugar privilegiado y tranquilo para vivir y construir. Entorno campestre y alejado del ruido. Rodeado de naturaleza, bosque nativo, sector muy tranquilo y privado. Ubicadas a 9 km. de Valdivia (Santa Elvira) a 20 minutos aproximadamente del centro de la ciudad. Luz y agua. Parcela de 5.150 mts2 aprox. en UF 2190 .-";"Wonenhaus Gestión Inmobiliaria";-73.1784058;-39.7840614;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/5590993-condominio-santa-emilia-uda#position=13&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Condominio Santa Emilia, Valdivia";2.2e+08;NA;"5590993";2020-05-04;NA;NA;200;5050;NA;3;"Parcela de agrado en venta, ubicada en Condominio Santa Emilia, a orillas de Rio Cayumapu, Valdivia.Cuenta con 5.050 m2. de terreno.200 m2. construidos en una planta.5 dormitorios.2 baños.Amplio living comedor cocina americana. ventanas de Termopanel.Condominio cuenta con seguridad 24 hrs., 2 marinas, 90 metros de orilla de Rio Cayumapu.Precio venta $220.000.000.-Mayores antecedentes contactar a Makluf Abogados 989623525, para llamar a teléfono fijo, disque la siguiente numeración que contiene nueve dígitos: 322710895.";"Makluf Abogados Y Gestión Inmobiliaria";-73.2133408;-39.8242874;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/MLC-524432025-parcela-de-agrado-en-venta-panguipulli-_JM#position=14&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Panguipulli: Panguipulli, Valdivia";150557959;5249;NA;2020-04-23;NA;NA;NA;5017;NA;NA;"FPV2975 Espectacular y único condominio de sitios de 5.000 m2 en la rivera sur del lago Panguipulli, en sector de playa Monje. Condominio de 14 parcelas donde todas tienen una increíble y panorámica vista al lago y al volcán Villarrica. URBANIZACION: calles estabilizadas, electricidad subterránea, agua de pozo. Cerco rústico en cada lote. El condominio contará con un acceso directo a playa Monje, donde se construirá un muelle privado para embarcaciones de los propietarios y un club house. Reglamento de copropiedad. Guardia permanente y pórtico de acceso.  Catalina Ríos Díaz  +56 9 92379147 - catalinarios@fuenzalida.com";"Fuenzalida Propiedades Vitacura";-72.3482578;-39.7105679;2020-07-14;"venta";"parcela";"Valdivia"
"valdivia-de-los-rios";"https://www.portalinmobiliario.com/venta/parcela/valdivia-de-los-rios/4684409-parcela-con-casa-en-valdivia-sector-colmenar-uda#position=15&type=item&tracking_id=87fe8c83-e4db-4984-a9a0-c9332cc99a0d";"Parcela Con Casa En Valdivia, Sector Colmenar, Valdivia";2.1e+08;NA;"4684409";2019-03-23;3;2;215;11000;NA;NA;"Se vende linda Parcela con casa en Valdivia, sector Colmenar, ubicada en la salida sur de Valdivia, a solo 500 mts de ruta principal.La casa consta de living, comedor, cocina, 3 dormitorios, 2 baños y sala de estar. Amplios espacios.La propiedad tiene revestimiento exterior de roble, interior tinglado y terciado clásico. Los pisos de zonas húmedas contienen cerámica y zonas secas piso flotante.Terreno: 11.000 mts2Construido: Casa de 170 mts2 aproximadamente + garaje de 45 mts2 aproximadamente";"Monte Río Propiedades";-73.1764297;-39.8596115;2020-07-14;"venta";"parcela";"Valdivia"
